,latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
62023,46.75,-128.25,0.8600000000000001,1.0,1.0,0.122,1.0
62024,46.75,-127.75,0.8370909090909091,1.0,1.0,0.0,1.0
62025,46.75,-127.25,0.7172727272727273,0.972,1.0,0.0,1.0
62026,46.75,-126.75,0.6138181818181819,1.0,1.0,0.0,1.0
62027,46.75,-126.25,0.7738181818181818,1.0,1.0,0.0,1.0
62028,46.75,-125.75,0.7690909090909092,1.0,1.0,0.0,1.0
62029,46.75,-125.25,0.7583636363636365,1.0,1.0,0.0,1.0
62030,46.75,-124.75,0.8467272727272728,1.0,1.0,0.0,1.0
62031,46.75,-124.25,0.8797272727272727,1.0,1.0,0.0,1.0
62032,46.75,-123.75,0.7834545454545455,1.0,1.0,0.0,1.0
62033,46.75,-123.25,0.8793636363636366,1.0,1.0,0.098,1.0
62034,46.75,-122.75,0.880909090909091,1.0,1.0,0.28,1.0
62035,46.75,-122.25,0.9005454545454544,1.0,1.0,0.091,1.0
62036,46.75,-121.75,0.8493636363636363,0.996,1.0,0.024,1.0
62037,46.75,-121.25,0.9038181818181819,0.992,0.8,0.24,1.0
62038,46.75,-120.75,0.6488181818181817,0.63,0.6000000000000001,0.189,1.0
62039,46.75,-120.25,0.7837272727272727,1.0,1.0,0.0,1.0
62040,46.75,-119.75,0.695,0.661,1.0,0.0,1.0
62041,46.75,-119.25,0.6221818181818182,0.717,1.0,0.0,1.0
62042,46.75,-118.75,0.759090909090909,0.937,1.0,0.0,1.0
62043,46.75,-118.25,0.7841818181818181,0.976,1.0,0.024,1.0
62044,46.75,-117.75,0.8095454545454545,0.953,1.0,0.0,1.0
62045,46.75,-117.25,0.716909090909091,0.984,1.0,0.051,1.0
62046,46.75,-116.75,0.6725454545454546,0.972,1.0,0.0,1.0
62047,46.75,-116.25,0.8639090909090907,0.988,0.8,0.248,1.0
62048,46.75,-115.75,0.854,1.0,1.0,0.543,1.0
62049,46.75,-115.25,0.900090909090909,1.0,1.0,0.157,1.0
62050,46.75,-114.75,0.8958181818181817,1.0,1.0,0.539,1.0
62051,46.75,-114.25,0.9037272727272726,0.961,1.0,0.575,1.0
62052,46.75,-113.75,0.8435454545454545,0.992,1.0,0.433,1.0
62053,46.75,-113.25,0.7912727272727273,0.874,1.0,0.323,1.0
62054,46.75,-112.75,0.9122727272727272,1.0,1.0,0.618,1.0
62055,46.75,-112.25,0.8708181818181818,1.0,1.0,0.28,1.0
62056,46.75,-111.75,0.8206363636363637,0.984,1.0,0.059,1.0
62057,46.75,-111.25,0.8797272727272727,1.0,1.0,0.004,1.0
62058,46.75,-110.75,0.968181818181818,1.0,1.0,0.689,1.0
62059,46.75,-110.25,0.8911818181818183,1.0,1.0,0.173,1.0
62060,46.75,-109.75,0.8693636363636362,1.0,1.0,0.0,1.0
62061,46.75,-109.25,0.8461818181818181,1.0,1.0,0.11,1.0
62062,46.75,-108.75,0.7820909090909091,0.976,1.0,0.0,1.0
62063,46.75,-108.25,0.7670000000000001,1.0,1.0,0.0,1.0
62064,46.75,-107.75,0.8052727272727274,1.0,1.0,0.0,1.0
62065,46.75,-107.25,0.863,1.0,1.0,0.0,1.0
62066,46.75,-106.75,0.8758181818181818,1.0,1.0,0.0,1.0
62067,46.75,-106.25,0.6560909090909092,0.949,1.0,0.0,1.0
62068,46.75,-105.75,0.628909090909091,0.89,1.0,0.0,1.0
62069,46.75,-105.25,0.7419090909090911,1.0,1.0,0.0,1.0
62070,46.75,-104.75,0.6910909090909091,0.925,1.0,0.0,1.0
62071,46.75,-104.25,0.7448181818181818,0.937,0.8,0.0,1.0
62072,46.75,-103.75,0.7298181818181818,0.961,1.0,0.0,1.0
62073,46.75,-103.25,0.7874545454545455,1.0,1.0,0.0,1.0
62074,46.75,-102.75,0.5519090909090909,0.614,1.0,0.0,1.0
62075,46.75,-102.25,0.6718181818181819,0.984,1.0,0.0,1.0
62076,46.75,-101.75,0.6658181818181818,0.795,1.0,0.0,1.0
62077,46.75,-101.25,0.6441818181818182,0.756,0.6000000000000001,0.0,1.0
62078,46.75,-100.75,0.5990909090909091,0.791,1.0,0.0,1.0
62079,46.75,-100.25,0.5242727272727273,0.496,0.0,0.0,1.0
62080,46.75,-99.75,0.6208181818181818,0.673,1.0,0.0,1.0
62081,46.75,-99.25,0.6321818181818182,0.776,1.0,0.0,1.0
62082,46.75,-98.75,0.65,0.701,0.2,0.0,1.0
62083,46.75,-98.25,0.6603636363636363,0.949,1.0,0.0,1.0
62084,46.75,-97.75,0.6850909090909091,0.972,1.0,0.079,1.0
62085,46.75,-97.25,0.6708181818181819,0.701,1.0,0.079,1.0
62086,46.75,-96.75,0.7881818181818182,0.996,1.0,0.272,1.0
62087,46.75,-96.25,0.8016363636363636,1.0,1.0,0.0,1.0
62088,46.75,-95.75,0.9076363636363637,1.0,1.0,0.35,1.0
62089,46.75,-95.25,0.7560000000000001,0.843,1.0,0.0,1.0
62090,46.75,-94.75,0.8304545454545454,0.906,1.0,0.5,1.0
62091,46.75,-94.25,0.8815454545454545,1.0,1.0,0.075,1.0
62092,46.75,-93.75,0.7533636363636362,0.988,1.0,0.0,1.0
62093,46.75,-93.25,0.7129090909090909,1.0,1.0,0.0,1.0
62094,46.75,-92.75,0.6484545454545455,1.0,1.0,0.0,1.0
62095,46.75,-92.25,0.8096363636363635,1.0,1.0,0.122,1.0
62096,46.75,-91.75,0.7454545454545454,1.0,1.0,0.0,1.0
62097,46.75,-91.25,0.7294545454545456,1.0,1.0,0.055,1.0
62098,46.75,-90.75,0.7199090909090909,0.764,1.0,0.154,1.0
62099,46.75,-90.25,0.6763636363636363,1.0,1.0,0.0,1.0
62100,46.75,-89.75,0.6579090909090909,0.724,1.0,0.02,1.0
62101,46.75,-89.25,0.7250909090909091,0.89,1.0,0.0,1.0
62102,46.75,-88.75,0.8698181818181818,1.0,1.0,0.354,1.0
62103,46.75,-88.25,0.6727272727272727,0.803,1.0,0.031,1.0
62104,46.75,-87.75,0.740909090909091,0.953,1.0,0.035,1.0
62105,46.75,-87.25,0.5247272727272727,0.638,0.0,0.0,1.0
62106,46.75,-86.75,0.7058181818181818,1.0,1.0,0.0,1.0
62107,46.75,-86.25,0.7000000000000001,1.0,1.0,0.0,1.0
62108,46.75,-85.75,0.7623636363636362,0.996,1.0,0.0,1.0
62109,46.75,-85.25,0.6052727272727273,0.776,1.0,0.0,1.0
62110,46.75,-84.75,0.7196363636363636,0.972,1.0,0.0,1.0
62111,46.75,-84.25,0.9420000000000001,1.0,1.0,0.642,1.0
62112,46.75,-83.75,0.8894545454545454,1.0,1.0,0.394,1.0
62113,46.75,-83.25,0.760909090909091,1.0,1.0,0.004,1.0
62114,46.75,-82.75,0.8052727272727274,1.0,1.0,0.079,1.0
62115,46.75,-82.25,0.8114545454545454,0.953,1.0,0.398,1.0
62116,46.75,-81.75,0.7738181818181818,0.988,1.0,0.193,1.0
62117,46.75,-81.25,0.9162727272727273,1.0,1.0,0.547,1.0
62118,46.75,-80.75,0.9309090909090909,1.0,1.0,0.587,1.0
62119,46.75,-80.25,0.8900909090909092,1.0,1.0,0.358,1.0
62120,46.75,-79.75,0.9262727272727272,1.0,1.0,0.591,1.0
62121,46.75,-79.25,0.8722727272727273,1.0,1.0,0.559,1.0
62122,46.75,-78.75,0.8576363636363638,1.0,1.0,0.402,1.0
62123,46.75,-78.25,0.9065454545454545,1.0,1.0,0.535,1.0
62124,46.75,-77.75,0.8847272727272727,1.0,1.0,0.5,1.0
62125,46.75,-77.25,0.9409090909090909,1.0,1.0,0.693,1.0
62126,46.75,-76.75,0.8571818181818182,0.941,1.0,0.465,1.0
62127,46.75,-76.25,0.9195454545454546,1.0,1.0,0.39,1.0
62128,46.75,-75.75,0.7018181818181819,0.854,0.8,0.047,1.0
62129,46.75,-75.25,0.9188181818181818,1.0,1.0,0.638,1.0
62130,46.75,-74.75,0.9341818181818181,1.0,1.0,0.571,1.0
62131,46.75,-74.25,0.9255454545454547,1.0,1.0,0.579,1.0
62132,46.75,-73.75,0.859090909090909,1.0,1.0,0.512,1.0
62133,46.75,-73.25,0.9172727272727272,1.0,1.0,0.657,1.0
62134,46.75,-72.75,0.9055454545454545,1.0,1.0,0.205,1.0
62135,46.75,-72.25,0.9856363636363636,1.0,1.0,0.878,1.0
62136,46.75,-71.75,0.9946363636363635,1.0,1.0,0.961,1.0
62137,46.75,-71.25,0.9548181818181818,1.0,1.0,0.531,1.0
62138,46.75,-70.75,0.8615454545454546,1.0,1.0,0.15,1.0
62139,46.75,-70.25,0.9878181818181818,1.0,1.0,0.874,1.0
62140,46.75,-69.75,0.9438181818181818,1.0,1.0,0.701,1.0
62141,46.75,-69.25,0.9401818181818182,1.0,1.0,0.669,1.0
62142,46.75,-68.75,0.9760000000000001,1.0,1.0,0.843,1.0
62143,46.75,-68.25,0.9678181818181819,1.0,1.0,0.764,1.0
62144,46.75,-67.75,0.8914545454545454,1.0,1.0,0.169,1.0
62145,46.75,-67.25,0.9462727272727274,1.0,1.0,0.618,1.0
62146,46.75,-66.75,0.9757272727272727,1.0,1.0,0.831,1.0
62147,46.75,-66.25,0.9634545454545456,1.0,1.0,0.819,1.0
62148,46.75,-65.75,0.9630909090909092,1.0,1.0,0.819,1.0
62149,46.75,-65.25,0.9581818181818181,1.0,1.0,0.776,1.0
62150,46.75,-64.75,0.961,1.0,1.0,0.646,1.0
62151,46.75,-64.25,0.898,1.0,1.0,0.429,1.0
62152,46.75,-63.75,0.8707272727272727,1.0,1.0,0.437,1.0
62153,46.75,-63.25,0.8830000000000001,1.0,1.0,0.217,1.0
62154,46.75,-62.75,0.869090909090909,1.0,1.0,0.071,1.0
62155,46.75,-62.25,0.863,1.0,1.0,0.028,1.0
62156,46.75,-61.75,0.8396363636363637,1.0,1.0,0.264,1.0
62157,46.75,-61.25,0.8245454545454544,1.0,1.0,0.035,1.0
62158,46.75,-60.75,0.8571818181818182,1.0,1.0,0.307,1.0
62159,46.75,-60.25,0.8235454545454547,1.0,1.0,0.11,1.0
62740,46.25,-129.75,0.7159090909090909,1.0,1.0,0.0,1.0
62741,46.25,-129.25,0.7119090909090909,1.0,1.0,0.0,1.0
62742,46.25,-128.75,0.8103636363636363,1.0,1.0,0.0,1.0
62743,46.25,-128.25,0.8408181818181819,1.0,1.0,0.091,1.0
62744,46.25,-127.75,0.7555454545454545,0.992,1.0,0.0,1.0
62745,46.25,-127.25,0.7465454545454545,1.0,1.0,0.0,1.0
62746,46.25,-126.75,0.8142727272727274,1.0,1.0,0.0,1.0
62747,46.25,-126.25,0.7183636363636364,1.0,1.0,0.0,1.0
62748,46.25,-125.75,0.736181818181818,1.0,1.0,0.0,1.0
62749,46.25,-125.25,0.7841818181818181,1.0,1.0,0.0,1.0
62750,46.25,-124.75,0.7756363636363637,1.0,1.0,0.0,1.0
62751,46.25,-124.25,0.8686363636363637,1.0,1.0,0.0,1.0
62752,46.25,-123.75,0.8063636363636365,1.0,1.0,0.0,1.0
62753,46.25,-123.25,0.8196363636363636,1.0,1.0,0.008,1.0
62754,46.25,-122.75,0.8438181818181818,1.0,1.0,0.047,1.0
62755,46.25,-122.25,0.9122727272727271,1.0,1.0,0.083,1.0
62756,46.25,-121.75,0.9011818181818181,1.0,1.0,0.059,1.0
62757,46.25,-121.25,0.8303636363636364,1.0,1.0,0.114,1.0
62758,46.25,-120.75,0.7534545454545455,1.0,1.0,0.0,1.0
62759,46.25,-120.25,0.7899090909090909,0.969,1.0,0.0,1.0
62760,46.25,-119.75,0.7748181818181817,0.937,0.8,0.0,1.0
62761,46.25,-119.25,0.7351818181818182,0.972,1.0,0.0,1.0
62762,46.25,-118.75,0.7186363636363636,0.87,0.8,0.024,1.0
62763,46.25,-118.25,0.8142727272727274,1.0,1.0,0.0,1.0
62764,46.25,-117.75,0.8181818181818182,1.0,1.0,0.0,1.0
62765,46.25,-117.25,0.6868181818181818,0.917,0.8,0.0,1.0
62766,46.25,-116.75,0.6882727272727273,0.965,1.0,0.0,1.0
62767,46.25,-116.25,0.7595454545454544,1.0,1.0,0.008,1.0
62768,46.25,-115.75,0.8328181818181818,1.0,1.0,0.299,1.0
62769,46.25,-115.25,0.9109090909090909,1.0,1.0,0.421,1.0
62770,46.25,-114.75,0.9398181818181818,1.0,1.0,0.421,1.0
62771,46.25,-114.25,0.9136363636363637,0.949,0.8,0.496,1.0
62772,46.25,-113.75,0.9724545454545453,1.0,1.0,0.819,1.0
62773,46.25,-113.25,0.9277272727272727,1.0,1.0,0.386,1.0
62774,46.25,-112.75,0.9874545454545455,1.0,1.0,0.949,1.0
62775,46.25,-112.25,0.9902727272727272,1.0,1.0,0.921,1.0
62776,46.25,-111.75,0.9731818181818181,1.0,1.0,0.764,1.0
62777,46.25,-111.25,0.8948181818181818,1.0,1.0,0.0,1.0
62778,46.25,-110.75,0.8403636363636363,1.0,1.0,0.004,1.0
62779,46.25,-110.25,0.881909090909091,1.0,1.0,0.0,1.0
62780,46.25,-109.75,0.869090909090909,1.0,1.0,0.0,1.0
62781,46.25,-109.25,0.8414545454545455,1.0,1.0,0.0,1.0
62782,46.25,-108.75,0.613909090909091,0.591,1.0,0.0,1.0
62783,46.25,-108.25,0.6946363636363636,0.984,1.0,0.0,1.0
62784,46.25,-107.75,0.7602727272727272,0.949,0.8,0.0,1.0
62785,46.25,-107.25,0.8124545454545454,1.0,1.0,0.0,1.0
62786,46.25,-106.75,0.8854545454545455,1.0,1.0,0.425,1.0
62787,46.25,-106.25,0.8805454545454545,1.0,1.0,0.563,1.0
62788,46.25,-105.75,0.7487272727272728,1.0,1.0,0.0,1.0
62789,46.25,-105.25,0.7512727272727272,0.984,1.0,0.0,1.0
62790,46.25,-104.75,0.6389090909090909,1.0,1.0,0.0,1.0
62791,46.25,-104.25,0.7419090909090909,1.0,1.0,0.0,1.0
62792,46.25,-103.75,0.7104545454545454,1.0,1.0,0.0,1.0
62793,46.25,-103.25,0.6278181818181818,1.0,1.0,0.0,1.0
62794,46.25,-102.75,0.6731818181818182,0.996,1.0,0.0,1.0
62795,46.25,-102.25,0.5844545454545454,0.748,1.0,0.0,1.0
62796,46.25,-101.75,0.5587272727272727,0.606,1.0,0.0,1.0
62797,46.25,-101.25,0.613090909090909,0.594,1.0,0.0,1.0
62798,46.25,-100.75,0.6691818181818181,0.933,1.0,0.0,1.0
62799,46.25,-100.25,0.45109090909090915,0.469,0.0,0.0,1.0
62800,46.25,-99.75,0.49327272727272736,0.406,0.0,0.0,1.0
62801,46.25,-99.25,0.6429090909090909,0.587,1.0,0.055,1.0
62802,46.25,-98.75,0.605090909090909,0.862,0.0,0.0,1.0
62803,46.25,-98.25,0.6216363636363637,0.689,1.0,0.0,1.0
62804,46.25,-97.75,0.5297272727272727,0.512,0.0,0.028,1.0
62805,46.25,-97.25,0.8020909090909091,0.976,1.0,0.0,1.0
62806,46.25,-96.75,0.7247272727272728,1.0,1.0,0.169,1.0
62807,46.25,-96.25,0.616,0.882,1.0,0.004,1.0
62808,46.25,-95.75,0.6441818181818181,0.594,0.4,0.0,1.0
62809,46.25,-95.25,0.7773636363636363,0.961,1.0,0.287,1.0
62810,46.25,-94.75,0.6761818181818182,0.831,1.0,0.0,1.0
62811,46.25,-94.25,0.8510000000000001,1.0,1.0,0.232,1.0
62812,46.25,-93.75,0.7991818181818182,0.941,1.0,0.079,1.0
62813,46.25,-93.25,0.7200909090909091,0.988,1.0,0.0,1.0
62814,46.25,-92.75,0.5490909090909091,0.512,1.0,0.0,1.0
62815,46.25,-92.25,0.6679090909090909,0.965,1.0,0.0,1.0
62816,46.25,-91.75,0.7279999999999999,1.0,1.0,0.0,1.0
62817,46.25,-91.25,0.7187272727272727,1.0,1.0,0.0,1.0
62818,46.25,-90.75,0.6879090909090909,1.0,1.0,0.0,1.0
62819,46.25,-90.25,0.7896363636363636,1.0,1.0,0.0,1.0
62820,46.25,-89.75,0.7991818181818182,0.984,1.0,0.0,1.0
62821,46.25,-89.25,0.7799090909090908,0.996,1.0,0.0,1.0
62822,46.25,-88.75,0.8049090909090908,1.0,1.0,0.016,1.0
62823,46.25,-88.25,0.8453636363636363,1.0,1.0,0.0,1.0
62824,46.25,-87.75,0.6475454545454545,0.988,1.0,0.0,1.0
62825,46.25,-87.25,0.7386363636363636,0.929,1.0,0.0,1.0
62826,46.25,-86.75,0.8547272727272728,1.0,1.0,0.189,1.0
62827,46.25,-86.25,0.737,0.988,1.0,0.016,1.0
62828,46.25,-85.75,0.7559090909090909,1.0,1.0,0.0,1.0
62829,46.25,-85.25,0.8234545454545454,0.988,1.0,0.031,1.0
62830,46.25,-84.75,0.8109999999999999,0.933,1.0,0.406,1.0
62831,46.25,-84.25,0.718,0.862,1.0,0.0,1.0
62832,46.25,-83.75,0.6860909090909092,0.961,1.0,0.043,1.0
62833,46.25,-83.25,0.6667272727272727,0.957,1.0,0.039,1.0
62834,46.25,-82.75,0.7555454545454545,0.945,1.0,0.012,1.0
62835,46.25,-82.25,0.738,0.965,1.0,0.035,1.0
62836,46.25,-81.75,0.7910909090909091,1.0,1.0,0.209,1.0
62837,46.25,-81.25,0.6804545454545454,0.996,1.0,0.0,1.0
62838,46.25,-80.75,0.8263636363636363,1.0,1.0,0.0,1.0
62839,46.25,-80.25,0.7562727272727273,0.996,1.0,0.0,1.0
62840,46.25,-79.75,0.7867272727272727,1.0,1.0,0.043,1.0
62841,46.25,-79.25,0.9311818181818182,1.0,1.0,0.35,1.0
62842,46.25,-78.75,0.9241818181818182,1.0,1.0,0.528,1.0
62843,46.25,-78.25,0.8547272727272727,1.0,1.0,0.197,1.0
62844,46.25,-77.75,0.8934545454545454,1.0,1.0,0.398,1.0
62845,46.25,-77.25,0.8816363636363637,1.0,1.0,0.52,1.0
62846,46.25,-76.75,0.768,0.787,0.6000000000000001,0.354,1.0
62847,46.25,-76.25,0.8485454545454547,0.941,1.0,0.295,1.0
62848,46.25,-75.75,0.7176363636363636,0.717,1.0,0.272,1.0
62849,46.25,-75.25,0.979909090909091,1.0,1.0,0.858,1.0
62850,46.25,-74.75,0.9280909090909091,1.0,1.0,0.697,1.0
62851,46.25,-74.25,0.9241818181818182,1.0,1.0,0.449,1.0
62852,46.25,-73.75,0.961,1.0,1.0,0.799,1.0
62853,46.25,-73.25,0.9509090909090908,1.0,1.0,0.677,1.0
62854,46.25,-72.75,0.7548181818181819,1.0,1.0,0.102,1.0
62855,46.25,-72.25,0.8160909090909091,1.0,1.0,0.0,1.0
62856,46.25,-71.75,0.9549090909090908,1.0,1.0,0.685,1.0
62857,46.25,-71.25,1.0,1.0,1.0,1.0,1.0
62858,46.25,-70.75,0.9989090909090909,1.0,1.0,0.988,1.0
62859,46.25,-70.25,1.0,1.0,1.0,1.0,1.0
62860,46.25,-69.75,0.9928181818181817,1.0,1.0,0.949,1.0
62861,46.25,-69.25,0.9881818181818183,1.0,1.0,0.937,1.0
62862,46.25,-68.75,0.9606363636363636,1.0,1.0,0.701,1.0
62863,46.25,-68.25,0.8925454545454545,1.0,1.0,0.224,1.0
62864,46.25,-67.75,0.9137272727272727,1.0,1.0,0.618,1.0
62865,46.25,-67.25,0.9258181818181818,1.0,1.0,0.594,1.0
62866,46.25,-66.75,0.9399090909090909,1.0,1.0,0.563,1.0
62867,46.25,-66.25,0.8619090909090908,1.0,1.0,0.11,1.0
62868,46.25,-65.75,0.9123636363636364,1.0,1.0,0.398,1.0
62869,46.25,-65.25,0.9574545454545454,1.0,1.0,0.575,1.0
62870,46.25,-64.75,0.9774545454545454,1.0,1.0,0.835,1.0
62871,46.25,-64.25,0.8805454545454545,1.0,1.0,0.02,1.0
62872,46.25,-63.75,0.8482727272727274,1.0,1.0,0.22,1.0
62873,46.25,-63.25,0.9920909090909091,1.0,1.0,0.913,1.0
62874,46.25,-62.75,0.9960909090909091,1.0,1.0,0.965,1.0
62875,46.25,-62.25,0.9939090909090909,1.0,1.0,0.965,1.0
62876,46.25,-61.75,0.8116363636363636,1.0,1.0,0.236,1.0
62877,46.25,-61.25,0.8987272727272728,1.0,1.0,0.48,1.0
62878,46.25,-60.75,0.9441818181818181,1.0,1.0,0.685,1.0
62879,46.25,-60.25,0.7863636363636364,1.0,1.0,0.071,1.0
63460,45.75,-129.75,0.6292727272727272,1.0,1.0,0.0,1.0
63461,45.75,-129.25,0.8471818181818181,1.0,1.0,0.165,1.0
63462,45.75,-128.75,0.6380909090909092,1.0,1.0,0.0,1.0
63463,45.75,-128.25,0.8035454545454545,1.0,1.0,0.071,1.0
63464,45.75,-127.75,0.8607272727272727,1.0,1.0,0.0,1.0
63465,45.75,-127.25,0.760909090909091,1.0,1.0,0.0,1.0
63466,45.75,-126.75,0.7240909090909091,1.0,1.0,0.0,1.0
63467,45.75,-126.25,0.7738181818181818,1.0,1.0,0.0,1.0
63468,45.75,-125.75,0.7279999999999999,1.0,1.0,0.0,1.0
63469,45.75,-125.25,0.7566363636363637,1.0,1.0,0.0,1.0
63470,45.75,-124.75,0.7197272727272727,1.0,1.0,0.0,1.0
63471,45.75,-124.25,0.7361818181818183,0.988,1.0,0.0,1.0
63472,45.75,-123.75,0.8057272727272727,1.0,1.0,0.0,1.0
63473,45.75,-123.25,0.8332727272727273,1.0,1.0,0.0,1.0
63474,45.75,-122.75,0.8887272727272727,1.0,1.0,0.0,1.0
63475,45.75,-122.25,0.8726363636363637,1.0,1.0,0.0,1.0
63476,45.75,-121.75,0.8604545454545455,1.0,1.0,0.0,1.0
63477,45.75,-121.25,0.703,0.969,1.0,0.0,1.0
63478,45.75,-120.75,0.7989090909090909,0.957,1.0,0.0,1.0
63479,45.75,-120.25,0.7967272727272726,1.0,1.0,0.0,1.0
63480,45.75,-119.75,0.7787272727272726,1.0,1.0,0.0,1.0
63481,45.75,-119.25,0.7490909090909091,1.0,1.0,0.0,1.0
63482,45.75,-118.75,0.734090909090909,0.886,1.0,0.0,1.0
63483,45.75,-118.25,0.7816363636363636,0.98,1.0,0.0,1.0
63484,45.75,-117.75,0.8968181818181818,1.0,1.0,0.472,1.0
63485,45.75,-117.25,0.9198181818181819,1.0,1.0,0.35,1.0
63486,45.75,-116.75,0.8671818181818182,1.0,1.0,0.256,1.0
63487,45.75,-116.25,0.8965454545454545,1.0,1.0,0.413,1.0
63488,45.75,-115.75,0.8622727272727272,0.949,1.0,0.264,1.0
63489,45.75,-115.25,0.8958181818181817,1.0,1.0,0.161,1.0
63490,45.75,-114.75,0.9141818181818181,1.0,1.0,0.559,1.0
63491,45.75,-114.25,0.9406363636363636,1.0,1.0,0.713,1.0
63492,45.75,-113.75,0.9734545454545455,1.0,1.0,0.874,1.0
63493,45.75,-113.25,0.9048181818181817,1.0,1.0,0.539,1.0
63494,45.75,-112.75,0.9707272727272727,1.0,1.0,0.843,1.0
63495,45.75,-112.25,0.9312727272727273,0.988,1.0,0.579,1.0
63496,45.75,-111.75,0.8289090909090909,1.0,1.0,0.0,1.0
63497,45.75,-111.25,0.9065454545454545,1.0,1.0,0.0,1.0
63498,45.75,-110.75,0.9105454545454545,1.0,1.0,0.319,1.0
63499,45.75,-110.25,0.8114545454545454,0.961,1.0,0.0,1.0
63500,45.75,-109.75,0.8575454545454545,1.0,1.0,0.0,1.0
63501,45.75,-109.25,0.879,1.0,1.0,0.0,1.0
63502,45.75,-108.75,0.7924545454545455,0.972,1.0,0.0,1.0
63503,45.75,-108.25,0.8038181818181819,1.0,1.0,0.0,1.0
63504,45.75,-107.75,0.7427272727272727,1.0,1.0,0.0,1.0
63505,45.75,-107.25,0.7240909090909091,1.0,1.0,0.0,1.0
63506,45.75,-106.75,0.8289090909090909,1.0,1.0,0.0,1.0
63507,45.75,-106.25,0.7548181818181819,0.957,1.0,0.091,1.0
63508,45.75,-105.75,0.8392727272727272,1.0,1.0,0.228,1.0
63509,45.75,-105.25,0.9198181818181816,1.0,1.0,0.709,1.0
63510,45.75,-104.75,0.7408181818181817,1.0,1.0,0.0,1.0
63511,45.75,-104.25,0.6062727272727273,0.988,1.0,0.0,1.0
63512,45.75,-103.75,0.718,1.0,1.0,0.0,1.0
63513,45.75,-103.25,0.6364545454545454,0.965,1.0,0.0,1.0
63514,45.75,-102.75,0.762,1.0,1.0,0.0,1.0
63515,45.75,-102.25,0.6045454545454546,0.843,0.0,0.0,1.0
63516,45.75,-101.75,0.5482727272727274,0.531,0.0,0.0,1.0
63517,45.75,-101.25,0.4914545454545454,0.52,0.0,0.0,1.0
63518,45.75,-100.75,0.5269090909090909,0.705,0.0,0.0,1.0
63519,45.75,-100.25,0.5264545454545454,0.594,0.0,0.0,1.0
63520,45.75,-99.75,0.5794545454545456,0.591,1.0,0.0,1.0
63521,45.75,-99.25,0.7394545454545455,0.988,1.0,0.0,1.0
63522,45.75,-98.75,0.6971818181818182,0.882,0.8,0.0,1.0
63523,45.75,-98.25,0.6038181818181818,0.539,0.4,0.004,1.0
63524,45.75,-97.75,0.6291818181818182,0.724,0.4,0.008,1.0
63525,45.75,-97.25,0.6391818181818182,0.768,1.0,0.0,1.0
63526,45.75,-96.75,0.5825454545454546,0.559,1.0,0.008,1.0
63527,45.75,-96.25,0.6958181818181818,0.74,0.6000000000000001,0.0,1.0
63528,45.75,-95.75,0.5310909090909092,0.449,0.2,0.0,1.0
63529,45.75,-95.25,0.6732727272727274,0.886,1.0,0.0,1.0
63530,45.75,-94.75,0.6524545454545454,0.693,1.0,0.0,1.0
63531,45.75,-94.25,0.8347272727272727,0.961,1.0,0.122,1.0
63532,45.75,-93.75,0.7120909090909091,0.913,1.0,0.0,1.0
63533,45.75,-93.25,0.694,0.953,1.0,0.0,1.0
63534,45.75,-92.75,0.6330909090909091,0.661,1.0,0.016,1.0
63535,45.75,-92.25,0.6503636363636363,1.0,1.0,0.0,1.0
63536,45.75,-91.75,0.6907272727272727,0.917,1.0,0.0,1.0
63537,45.75,-91.25,0.6596363636363637,0.902,1.0,0.0,1.0
63538,45.75,-90.75,0.6997272727272728,1.0,1.0,0.0,1.0
63539,45.75,-90.25,0.6792727272727274,0.732,1.0,0.0,1.0
63540,45.75,-89.75,0.7126363636363636,1.0,1.0,0.0,1.0
63541,45.75,-89.25,0.6944545454545454,1.0,1.0,0.0,1.0
63542,45.75,-88.75,0.7237272727272728,1.0,1.0,0.0,1.0
63543,45.75,-88.25,0.6649999999999999,1.0,1.0,0.0,1.0
63544,45.75,-87.75,0.6106363636363636,0.74,1.0,0.0,1.0
63545,45.75,-87.25,0.628090909090909,0.929,1.0,0.0,1.0
63546,45.75,-86.75,0.6943636363636364,1.0,1.0,0.028,1.0
63547,45.75,-86.25,0.7032727272727273,1.0,1.0,0.0,1.0
63548,45.75,-85.75,0.633909090909091,0.961,1.0,0.0,1.0
63549,45.75,-85.25,0.6814545454545454,0.996,1.0,0.0,1.0
63550,45.75,-84.75,0.7951818181818182,0.984,1.0,0.051,1.0
63551,45.75,-84.25,0.7408181818181819,1.0,1.0,0.0,1.0
63552,45.75,-83.75,0.628090909090909,0.76,1.0,0.0,1.0
63553,45.75,-83.25,0.7250909090909091,0.882,1.0,0.0,1.0
63554,45.75,-82.75,0.7279090909090911,0.937,1.0,0.035,1.0
63555,45.75,-82.25,0.6302727272727272,0.799,1.0,0.067,1.0
63556,45.75,-81.75,0.7008181818181819,0.894,1.0,0.031,1.0
63557,45.75,-81.25,0.5409090909090909,0.906,0.0,0.0,1.0
63558,45.75,-80.75,0.6468181818181818,1.0,1.0,0.016,1.0
63559,45.75,-80.25,0.8435454545454545,1.0,1.0,0.059,1.0
63560,45.75,-79.75,0.9781818181818182,1.0,1.0,0.886,1.0
63561,45.75,-79.25,0.959181818181818,1.0,1.0,0.799,1.0
