,latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
63570,45.75,-74.75,1.0,1.0,1.0,1.0,1.0
63571,45.75,-74.25,1.0,1.0,1.0,1.0,1.0
63572,45.75,-73.75,1.0,1.0,1.0,1.0,1.0
63573,45.75,-73.25,1.0,1.0,1.0,1.0,1.0
63574,45.75,-72.75,1.0,1.0,1.0,1.0,1.0
63575,45.75,-72.25,1.0,1.0,1.0,1.0,1.0
63576,45.75,-71.75,1.0,1.0,1.0,1.0,1.0
63577,45.75,-71.25,1.0,1.0,1.0,1.0,1.0
63578,45.75,-70.75,1.0,1.0,1.0,1.0,1.0
63579,45.75,-70.25,1.0,1.0,1.0,1.0,1.0
63580,45.75,-69.75,1.0,1.0,1.0,1.0,1.0
63581,45.75,-69.25,1.0,1.0,1.0,1.0,1.0
63582,45.75,-68.75,1.0,1.0,1.0,1.0,1.0
63583,45.75,-68.25,0.9095,0.9665,1.0,0.705,1.0
63584,45.75,-67.75,0.8445,0.996,1.0,0.386,1.0
63585,45.75,-67.25,0.7557499999999999,0.986,1.0,0.051,1.0
63586,45.75,-66.75,0.7195,0.8089999999999999,1.0,0.26,1.0
63587,45.75,-66.25,0.6112500000000001,0.7125,1.0,0.02,1.0
63588,45.75,-65.75,0.694,0.8109999999999999,1.0,0.154,1.0
63589,45.75,-65.25,0.70775,0.8089999999999999,1.0,0.213,1.0
63590,45.75,-64.75,0.6632499999999999,0.8009999999999999,1.0,0.051,1.0
63591,45.75,-64.25,0.7835,0.88,1.0,0.374,1.0
63592,45.75,-63.75,0.63775,0.7755000000000001,1.0,0.0,1.0
63593,45.75,-63.25,0.54925,0.5985,0.0,0.0,1.0
63594,45.75,-62.75,0.57475,0.63,1.0,0.039,1.0
63595,45.75,-62.25,0.64075,0.6930000000000001,1.0,0.177,1.0
63596,45.75,-61.75,0.747,0.994,1.0,0.0,1.0
63597,45.75,-61.25,0.94975,1.0,1.0,0.799,1.0
63598,45.75,-60.75,0.8365,1.0,1.0,0.346,1.0
63599,45.75,-60.25,0.9035,1.0,1.0,0.614,1.0
64180,45.25,-129.75,0.9025,0.9055,1.0,0.799,1.0
64181,45.25,-129.25,0.6799999999999999,0.736,1.0,0.248,1.0
64182,45.25,-128.75,0.91525,1.0,1.0,0.661,1.0
64183,45.25,-128.25,0.9625,1.0,1.0,0.85,1.0
64184,45.25,-127.75,0.94575,1.0,1.0,0.783,1.0
64185,45.25,-127.25,0.9715,1.0,1.0,0.886,1.0
64186,45.25,-126.75,0.8375,1.0,1.0,0.35,1.0
64187,45.25,-126.25,0.7282500000000001,0.9565,1.0,0.0,1.0
64188,45.25,-125.75,0.75,1.0,1.0,0.0,1.0
64189,45.25,-125.25,0.75,1.0,1.0,0.0,1.0
64190,45.25,-124.75,0.73325,0.9665,1.0,0.0,1.0
64191,45.25,-124.25,0.75,1.0,1.0,0.0,1.0
64192,45.25,-123.75,0.746,0.992,1.0,0.0,1.0
64193,45.25,-123.25,0.54625,0.5925,0.0,0.0,1.0
64194,45.25,-122.75,0.47450000000000003,0.449,0.0,0.0,1.0
64195,45.25,-122.25,0.7235,0.9470000000000001,1.0,0.0,1.0
64196,45.25,-121.75,0.7185,0.923,1.0,0.028,1.0
64197,45.25,-121.25,0.46075,0.506,0.0,0.0,0.831
64198,45.25,-120.75,0.361,0.2655,0.0,0.0,0.913
64199,45.25,-120.25,0.07075000000000001,0.0155,0.0,0.0,0.252
64200,45.25,-119.75,0.20175,0.0825,0.0,0.0,0.642
64201,45.25,-119.25,0.41825,0.372,0.0,0.0,0.929
64202,45.25,-118.75,0.41025,0.3935,0.0,0.0,0.854
64203,45.25,-118.25,0.505,0.51,0.0,0.0,1.0
64204,45.25,-117.75,0.5157499999999999,0.5315000000000001,0.0,0.0,1.0
64205,45.25,-117.25,0.46275,0.384,0.0,0.083,1.0
64206,45.25,-116.75,0.5599999999999999,0.61,0.0,0.02,1.0
64207,45.25,-116.25,0.425,0.3265,0.0,0.059,0.988
64208,45.25,-115.75,0.5235,0.4645,0.0,0.165,1.0
64209,45.25,-115.25,0.378,0.191,0.0,0.13,1.0
64210,45.25,-114.75,0.36524999999999996,0.197,0.0,0.067,1.0
64211,45.25,-114.25,0.46349999999999997,0.4055,0.0,0.043,1.0
64212,45.25,-113.75,0.45,0.394,0.0,0.012,1.0
64213,45.25,-113.25,0.5375,0.575,0.0,0.0,1.0
64214,45.25,-112.75,0.306,0.112,0.0,0.0,1.0
64215,45.25,-112.25,0.32675,0.295,0.2,0.0,0.717
64216,45.25,-111.75,0.353,0.2025,0.0,0.035,0.972
64217,45.25,-111.25,0.63675,0.673,0.8,0.232,0.969
64218,45.25,-110.75,0.35350000000000004,0.323,0.0,0.122,0.646
64219,45.25,-110.25,0.511,0.4925,0.0,0.071,0.988
64220,45.25,-109.75,0.4775,0.44299999999999995,0.4,0.024,1.0
64221,45.25,-109.25,0.56,0.5985,0.0,0.043,1.0
64222,45.25,-108.75,0.385,0.27,0.0,0.0,1.0
64223,45.25,-108.25,0.5720000000000001,0.577,0.0,0.134,1.0
64224,45.25,-107.75,0.6065,0.6990000000000001,0.6000000000000001,0.028,1.0
64225,45.25,-107.25,0.53725,0.5295,0.0,0.106,0.984
64226,45.25,-106.75,0.32099999999999995,0.14200000000000002,0.0,0.0,1.0
64227,45.25,-106.25,0.44475,0.3895,0.0,0.0,1.0
64228,45.25,-105.75,0.76475,0.9035,0.8,0.252,1.0
64229,45.25,-105.25,0.5097499999999999,0.4525,0.4,0.134,1.0
64230,45.25,-104.75,0.52375,0.51,0.4,0.075,1.0
64231,45.25,-104.25,0.46950000000000003,0.439,0.0,0.0,1.0
64232,45.25,-103.75,0.6675,0.835,0.0,0.0,1.0
64233,45.25,-103.25,0.6857500000000001,0.665,0.6000000000000001,0.413,1.0
64234,45.25,-102.75,0.40750000000000003,0.315,0.0,0.0,1.0
64235,45.25,-102.25,0.4635,0.604,0.6000000000000001,0.0,0.646
64236,45.25,-101.75,0.5217499999999999,0.5435,0.0,0.0,1.0
64237,45.25,-101.25,0.511,0.528,0.4,0.0,0.988
64238,45.25,-100.75,0.41425,0.3285,0.0,0.0,1.0
64239,45.25,-100.25,0.44175000000000003,0.364,0.0,0.102,0.937
64240,45.25,-99.75,0.502,0.47850000000000004,0.0,0.157,0.894
64241,45.25,-99.25,0.41025,0.3205,0.2,0.0,1.0
64242,45.25,-98.75,0.372,0.244,0.0,0.0,1.0
64243,45.25,-98.25,0.5,0.5,0.0,0.0,1.0
64244,45.25,-97.75,0.50675,0.5135000000000001,0.0,0.0,1.0
64245,45.25,-97.25,0.33875,0.201,0.0,0.0,0.953
64246,45.25,-96.75,0.4735,0.44699999999999995,0.0,0.0,1.0
64247,45.25,-96.25,0.54725,0.5885,0.0,0.012,1.0
64248,45.25,-95.75,0.254,0.008,0.0,0.0,1.0
64249,45.25,-95.25,0.26175,0.0315,0.0,0.0,0.984
64250,45.25,-94.75,0.254,0.008,0.0,0.0,1.0
64251,45.25,-94.25,0.312,0.124,0.0,0.0,1.0
64252,45.25,-93.75,0.25,0.0,0.0,0.0,1.0
64253,45.25,-93.25,0.251,0.002,0.0,0.0,1.0
64254,45.25,-92.75,0.258,0.016,0.0,0.0,1.0
64255,45.25,-92.25,0.2745,0.049,0.0,0.0,1.0
64256,45.25,-91.75,0.35625,0.2125,0.0,0.0,1.0
64257,45.25,-91.25,0.435,0.37,0.0,0.0,1.0
64258,45.25,-90.75,0.5955,0.6910000000000001,1.0,0.0,1.0
64259,45.25,-90.25,0.82175,1.0,1.0,0.287,1.0
64260,45.25,-89.75,1.0,1.0,1.0,1.0,1.0
64261,45.25,-89.25,0.9645,1.0,1.0,0.858,1.0
64262,45.25,-88.75,0.88175,0.8955,0.6000000000000001,0.736,1.0
64263,45.25,-88.25,0.9430000000000001,1.0,1.0,0.772,1.0
64264,45.25,-87.75,0.85225,0.9565,1.0,0.496,1.0
64265,45.25,-87.25,0.51475,0.5255000000000001,0.0,0.008,1.0
64266,45.25,-86.75,0.377,0.2265,0.0,0.055,1.0
64267,45.25,-86.25,0.5955,0.6910000000000001,0.6000000000000001,0.0,1.0
64268,45.25,-85.75,0.7322500000000001,0.9645,1.0,0.0,1.0
64269,45.25,-85.25,0.8109999999999999,1.0,1.0,0.244,1.0
64270,45.25,-84.75,0.82875,1.0,1.0,0.315,1.0
64271,45.25,-84.25,0.8435,1.0,1.0,0.374,1.0
64272,45.25,-83.75,0.76,0.9824999999999999,1.0,0.075,1.0
64273,45.25,-83.25,0.683,0.866,1.0,0.0,1.0
64274,45.25,-82.75,0.64575,0.7915,1.0,0.0,1.0
64275,45.25,-82.25,0.75,1.0,1.0,0.0,1.0
64276,45.25,-81.75,0.55125,0.569,0.0,0.067,1.0
64277,45.25,-81.25,0.7557499999999999,0.933,1.0,0.157,1.0
64278,45.25,-80.75,0.95475,0.9685,0.8,0.882,1.0
64279,45.25,-80.25,0.749,0.99,1.0,0.016,1.0
64280,45.25,-79.75,0.99225,1.0,1.0,0.969,1.0
64281,45.25,-79.25,1.0,1.0,1.0,1.0,1.0
64282,45.25,-78.75,1.0,1.0,1.0,1.0,1.0
64283,45.25,-78.25,1.0,1.0,1.0,1.0,1.0
64284,45.25,-77.75,1.0,1.0,1.0,1.0,1.0
64285,45.25,-77.25,1.0,1.0,1.0,1.0,1.0
64286,45.25,-76.75,1.0,1.0,1.0,1.0,1.0
64287,45.25,-76.25,1.0,1.0,1.0,1.0,1.0
64288,45.25,-75.75,1.0,1.0,1.0,1.0,1.0
64289,45.25,-75.25,1.0,1.0,1.0,1.0,1.0
64290,45.25,-74.75,1.0,1.0,1.0,1.0,1.0
64291,45.25,-74.25,1.0,1.0,1.0,1.0,1.0
64292,45.25,-73.75,1.0,1.0,1.0,1.0,1.0
64293,45.25,-73.25,1.0,1.0,1.0,1.0,1.0
64294,45.25,-72.75,1.0,1.0,1.0,1.0,1.0
64295,45.25,-72.25,1.0,1.0,1.0,1.0,1.0
64296,45.25,-71.75,0.995,1.0,1.0,0.98,1.0
64297,45.25,-71.25,1.0,1.0,1.0,1.0,1.0
64298,45.25,-70.75,1.0,1.0,1.0,1.0,1.0
64299,45.25,-70.25,1.0,1.0,1.0,1.0,1.0
64300,45.25,-69.75,0.997,1.0,1.0,0.988,1.0
64301,45.25,-69.25,1.0,1.0,1.0,1.0,1.0
64302,45.25,-68.75,0.995,1.0,1.0,0.98,1.0
64303,45.25,-68.25,1.0,1.0,1.0,1.0,1.0
64304,45.25,-67.75,0.994,1.0,1.0,0.976,1.0
64305,45.25,-67.25,1.0,1.0,1.0,1.0,1.0
64306,45.25,-66.75,0.95475,1.0,1.0,0.819,1.0
64307,45.25,-66.25,0.80225,1.0,1.0,0.209,1.0
64308,45.25,-65.75,0.7925,0.9175,1.0,0.335,1.0
64309,45.25,-65.25,0.6525,0.8049999999999999,1.0,0.0,1.0
64310,45.25,-64.75,0.69975,0.8995,1.0,0.0,1.0
64311,45.25,-64.25,0.5217499999999999,0.5435,0.0,0.0,1.0
64312,45.25,-63.75,0.70475,0.8545,1.0,0.11,1.0
64313,45.25,-63.25,0.7302500000000001,0.9605,1.0,0.0,1.0
64314,45.25,-62.75,0.7115,0.923,1.0,0.0,1.0
64315,45.25,-62.25,0.64175,0.7795000000000001,0.0,0.008,1.0
64316,45.25,-61.75,0.83775,0.9724999999999999,0.8,0.406,1.0
64317,45.25,-61.25,0.92925,1.0,1.0,0.717,1.0
64318,45.25,-60.75,0.73125,0.866,1.0,0.193,1.0
64319,45.25,-60.25,0.94975,1.0,1.0,0.799,1.0
64900,44.75,-129.75,0.7675000000000001,0.9565,1.0,0.157,1.0
64901,44.75,-129.25,0.79125,1.0,1.0,0.165,1.0
64902,44.75,-128.75,0.95475,1.0,1.0,0.819,1.0
64903,44.75,-128.25,0.92825,1.0,1.0,0.713,1.0
64904,44.75,-127.75,0.8160000000000001,1.0,1.0,0.264,1.0
64905,44.75,-127.25,0.79625,0.998,1.0,0.189,1.0
64906,44.75,-126.75,0.76675,0.7835,0.4,0.5,1.0
64907,44.75,-126.25,0.75,1.0,1.0,0.0,1.0
64908,44.75,-125.75,0.7637499999999999,0.876,1.0,0.303,1.0
64909,44.75,-125.25,0.86625,1.0,1.0,0.465,1.0
64910,44.75,-124.75,0.7412500000000001,0.9510000000000001,1.0,0.063,1.0
64911,44.75,-124.25,0.746,0.992,1.0,0.0,1.0
64912,44.75,-123.75,0.5885,0.677,0.0,0.0,1.0
64913,44.75,-123.25,0.5502499999999999,0.6005,0.0,0.0,1.0
64914,44.75,-122.75,0.7185,0.937,1.0,0.0,1.0
64915,44.75,-122.25,0.6585,0.817,1.0,0.0,1.0
64916,44.75,-121.75,0.7797499999999999,0.7975,0.4,0.524,1.0
64917,44.75,-121.25,0.5305,0.6575,0.6000000000000001,0.0,0.807
64918,44.75,-120.75,0.35525,0.242,0.0,0.0,0.937
64919,44.75,-120.25,0.17725,0.0395,0.0,0.0,0.63
64920,44.75,-119.75,0.23725,0.116,0.0,0.0,0.717
64921,44.75,-119.25,0.5315,0.563,0.0,0.0,1.0
64922,44.75,-118.75,0.433,0.33849999999999997,0.0,0.055,1.0
64923,44.75,-118.25,0.79225,0.986,1.0,0.197,1.0
64924,44.75,-117.75,0.48225,0.4645,0.0,0.0,1.0
64925,44.75,-117.25,0.44475,0.3975,0.0,0.0,0.984
64926,44.75,-116.75,0.562,0.565,0.8,0.142,0.976
64927,44.75,-116.25,0.43000000000000005,0.374,0.2,0.063,0.909
64928,44.75,-115.75,0.4635,0.41700000000000004,0.0,0.028,0.992
64929,44.75,-115.25,0.56,0.51,0.2,0.22,1.0
64930,44.75,-114.75,0.43775000000000003,0.35600000000000004,0.0,0.039,1.0
64931,44.75,-114.25,0.50025,0.459,0.4,0.083,1.0
64932,44.75,-113.75,0.56775,0.492,0.4,0.291,0.996
64933,44.75,-113.25,0.60825,0.5690000000000001,0.2,0.295,1.0
64934,44.75,-112.75,0.41725,0.34450000000000003,0.0,0.0,0.98
64935,44.75,-112.25,0.44999999999999996,0.4255,0.0,0.0,0.949
64936,44.75,-111.75,0.5720000000000001,0.6085,0.0,0.071,1.0
64937,44.75,-111.25,0.617,0.744,0.8,0.051,0.929
64938,44.75,-110.75,0.2895,0.264,0.0,0.012,0.618
64939,44.75,-110.25,0.502,0.53,0.0,0.102,0.846
64940,44.75,-109.75,0.39375,0.258,0.0,0.059,1.0
64941,44.75,-109.25,0.19375,0.23199999999999998,0.0,0.016,0.295
64942,44.75,-108.75,0.5355,0.52,0.2,0.311,0.791
64943,44.75,-108.25,0.385,0.27,0.0,0.0,1.0
64944,44.75,-107.75,0.43000000000000005,0.3795,0.0,0.0,0.961
64945,44.75,-107.25,0.73125,0.7125,0.6000000000000001,0.551,0.949
64946,44.75,-106.75,0.553,0.606,0.0,0.0,1.0
64947,44.75,-106.25,0.63675,0.7735000000000001,1.0,0.0,1.0
64948,44.75,-105.75,0.6495,0.5845,0.4,0.429,1.0
64949,44.75,-105.25,0.5285,0.502,0.4,0.11,1.0
64950,44.75,-104.75,0.43100000000000005,0.3265,0.0,0.071,1.0
64951,44.75,-104.25,0.45099999999999996,0.402,0.0,0.0,1.0
64952,44.75,-103.75,0.4585,0.41700000000000004,0.0,0.0,1.0
64953,44.75,-103.25,0.4615,0.4685,0.0,0.0,0.909
64954,44.75,-102.75,0.65725,0.8029999999999999,0.8,0.051,0.972
64955,44.75,-102.25,0.49,0.5509999999999999,0.0,0.0,0.858
64956,44.75,-101.75,0.26275,0.0985,0.0,0.0,0.854
64957,44.75,-101.25,0.28250000000000003,0.13,0.0,0.0,0.87
64958,44.75,-100.75,0.3975,0.382,0.0,0.157,0.669
64959,44.75,-100.25,0.40049999999999997,0.4505,0.6000000000000001,0.067,0.634
64960,44.75,-99.75,0.54525,0.5335000000000001,0.8,0.161,0.953
64961,44.75,-99.25,0.6072500000000001,0.7145,1.0,0.0,1.0
64962,44.75,-98.75,0.60225,0.7045,1.0,0.0,1.0
64963,44.75,-98.25,0.40449999999999997,0.309,0.0,0.0,1.0
64964,44.75,-97.75,0.5257499999999999,0.5475,0.0,0.008,1.0
64965,44.75,-97.25,0.29325,0.067,0.0,0.039,1.0
64966,44.75,-96.75,0.317,0.134,0.0,0.0,1.0
64967,44.75,-96.25,0.29125,0.0825,0.0,0.0,1.0
64968,44.75,-95.75,0.25,0.0,0.0,0.0,1.0
64969,44.75,-95.25,0.34425,0.1885,0.0,0.0,1.0
64970,44.75,-94.75,0.35425,0.20850000000000002,0.0,0.0,1.0
64971,44.75,-94.25,0.32075,0.1435,0.0,0.0,0.996
64972,44.75,-93.75,0.25875,0.0175,0.0,0.0,1.0
64973,44.75,-93.25,0.256,0.012,0.0,0.0,1.0
64974,44.75,-92.75,0.3425,0.185,0.0,0.0,1.0
64975,44.75,-92.25,0.44375,0.3875,0.0,0.0,1.0
64976,44.75,-91.75,0.47250000000000003,0.445,0.0,0.0,1.0
64977,44.75,-91.25,0.73825,0.9764999999999999,1.0,0.0,1.0
64978,44.75,-90.75,0.75,1.0,1.0,0.0,1.0
64979,44.75,-90.25,1.0,1.0,1.0,1.0,1.0
64980,44.75,-89.75,0.8612500000000001,1.0,1.0,0.445,1.0
64981,44.75,-89.25,0.91725,1.0,1.0,0.669,1.0
64982,44.75,-88.75,0.91825,1.0,1.0,0.673,1.0
64983,44.75,-88.25,0.98925,0.994,0.8,0.969,1.0
64984,44.75,-87.75,0.747,0.9135,1.0,0.161,1.0
64985,44.75,-87.25,0.744,0.8109999999999999,1.0,0.354,1.0
64986,44.75,-86.75,0.5,0.5,0.0,0.0,1.0
64987,44.75,-86.25,0.6545,0.8089999999999999,1.0,0.0,1.0
64988,44.75,-85.75,0.85625,1.0,1.0,0.425,1.0
64989,44.75,-85.25,0.82475,1.0,1.0,0.299,1.0
64990,44.75,-84.75,0.83175,1.0,1.0,0.327,1.0
64991,44.75,-84.25,0.95675,1.0,1.0,0.827,1.0
64992,44.75,-83.75,0.94775,1.0,1.0,0.791,1.0
64993,44.75,-83.25,0.89275,0.9585,1.0,0.654,1.0
64994,44.75,-82.75,0.75,1.0,1.0,0.0,1.0
64995,44.75,-82.25,0.75,1.0,1.0,0.0,1.0
64996,44.75,-81.75,0.75,1.0,1.0,0.0,1.0
64997,44.75,-81.25,0.933,1.0,1.0,0.732,1.0
64998,44.75,-80.75,0.75875,1.0,1.0,0.035,1.0
64999,44.75,-80.25,1.0,1.0,1.0,1.0,1.0
65000,44.75,-79.75,0.8592500000000001,1.0,1.0,0.437,1.0
65001,44.75,-79.25,1.0,1.0,1.0,1.0,1.0
65002,44.75,-78.75,1.0,1.0,1.0,1.0,1.0
65003,44.75,-78.25,1.0,1.0,1.0,1.0,1.0
65004,44.75,-77.75,1.0,1.0,1.0,1.0,1.0
65005,44.75,-77.25,1.0,1.0,1.0,1.0,1.0
65006,44.75,-76.75,1.0,1.0,1.0,1.0,1.0
65007,44.75,-76.25,1.0,1.0,1.0,1.0,1.0
65008,44.75,-75.75,1.0,1.0,1.0,1.0,1.0
65009,44.75,-75.25,0.98625,1.0,1.0,0.945,1.0
65010,44.75,-74.75,0.79925,1.0,1.0,0.197,1.0
65011,44.75,-74.25,1.0,1.0,1.0,1.0,1.0
65012,44.75,-73.75,0.997,1.0,1.0,0.988,1.0
65013,44.75,-73.25,1.0,1.0,1.0,1.0,1.0
65014,44.75,-72.75,1.0,1.0,1.0,1.0,1.0
65015,44.75,-72.25,1.0,1.0,1.0,1.0,1.0
65016,44.75,-71.75,1.0,1.0,1.0,1.0,1.0
65017,44.75,-71.25,1.0,1.0,1.0,1.0,1.0
65018,44.75,-70.75,0.938,1.0,1.0,0.752,1.0
65019,44.75,-70.25,0.99225,1.0,1.0,0.969,1.0
65020,44.75,-69.75,1.0,1.0,1.0,1.0,1.0
65021,44.75,-69.25,0.98625,1.0,1.0,0.945,1.0
65022,44.75,-68.75,1.0,1.0,1.0,1.0,1.0
65023,44.75,-68.25,0.98825,1.0,1.0,0.953,1.0
65024,44.75,-67.75,0.94975,1.0,1.0,0.799,1.0
65025,44.75,-67.25,0.8907499999999999,0.992,1.0,0.579,1.0
65026,44.75,-66.75,0.78625,0.8895,0.8,0.366,1.0
65027,44.75,-66.25,0.55725,0.579,0.0,0.071,1.0
65028,44.75,-65.75,0.79725,0.9035,0.8,0.382,1.0
65029,44.75,-65.25,0.8019999999999999,0.8915,1.0,0.425,1.0
65030,44.75,-64.75,0.7334999999999999,0.8939999999999999,0.8,0.146,1.0
65031,44.75,-64.25,0.6555,0.797,0.0,0.028,1.0
65032,44.75,-63.75,0.69775,0.8895,0.8,0.012,1.0
65033,44.75,-63.25,0.75,1.0,1.0,0.0,1.0
65034,44.75,-62.75,0.7155,0.931,1.0,0.0,1.0
65035,44.75,-62.25,0.4882500000000001,0.398,0.0,0.157,1.0
65036,44.75,-61.75,0.255,0.01,0.0,0.0,1.0
65037,44.75,-61.25,0.32775,0.128,0.0,0.055,1.0
65038,44.75,-60.75,0.3535,0.20700000000000002,0.0,0.0,1.0
65039,44.75,-60.25,0.5,0.5,0.0,0.0,1.0
65620,44.25,-129.75,0.7925,0.9844999999999999,1.0,0.201,1.0
65621,44.25,-129.25,0.86325,1.0,1.0,0.453,1.0
65622,44.25,-128.75,0.9055,1.0,1.0,0.622,1.0
65623,44.25,-128.25,0.76375,1.0,1.0,0.055,1.0
65624,44.25,-127.75,0.79925,0.9744999999999999,1.0,0.248,1.0
65625,44.25,-127.25,0.8415,1.0,1.0,0.366,1.0
65626,44.25,-126.75,0.7865,0.998,1.0,0.15,1.0
65627,44.25,-126.25,0.67425,0.817,1.0,0.063,1.0
65628,44.25,-125.75,0.86625,0.89,0.6000000000000001,0.685,1.0
65629,44.25,-125.25,0.8475,0.8565,0.6000000000000001,0.677,1.0
65630,44.25,-124.75,0.5985,0.624,1.0,0.146,1.0
65631,44.25,-124.25,0.6525,0.8049999999999999,0.0,0.0,1.0
65632,44.25,-123.75,0.5915,0.683,0.6000000000000001,0.0,1.0
65633,44.25,-123.25,0.67225,0.8445,1.0,0.0,1.0
65634,44.25,-122.75,0.66225,0.8245,0.0,0.0,1.0
65635,44.25,-122.25,0.6357499999999999,0.7715,0.0,0.0,1.0
65636,44.25,-121.75,0.74225,0.884,1.0,0.201,1.0
65637,44.25,-121.25,0.35125,0.3365,0.0,0.0,0.732
65638,44.25,-120.75,0.2865,0.0885,0.0,0.0,0.969
65639,44.25,-120.25,0.60225,0.7045,1.0,0.0,1.0
65640,44.25,-119.75,0.52175,0.563,0.8,0.0,0.961
65641,44.25,-119.25,0.5,0.5,0.0,0.0,1.0
65642,44.25,-118.75,0.43499999999999994,0.435,0.0,0.0,0.87
65643,44.25,-118.25,0.88275,0.988,1.0,0.555,1.0
65644,44.25,-117.75,0.5255,0.551,0.0,0.0,1.0
65645,44.25,-117.25,0.42325,0.34650000000000003,0.2,0.0,1.0
65646,44.25,-116.75,0.627,0.754,0.0,0.0,1.0
65647,44.25,-116.25,0.43025,0.36050000000000004,0.0,0.0,1.0
65648,44.25,-115.75,0.65075,0.6655,0.2,0.272,1.0
65649,44.25,-115.25,0.4035,0.29300000000000004,0.0,0.028,1.0
65650,44.25,-114.75,0.6435,0.675,0.6000000000000001,0.224,1.0
65651,44.25,-114.25,0.34524999999999995,0.175,0.0,0.031,1.0
65652,44.25,-113.75,0.558,0.5905,0.0,0.051,1.0
65653,44.25,-113.25,0.626,0.6595,1.0,0.185,1.0
65654,44.25,-112.75,0.7637499999999999,0.7855,0.4,0.484,1.0
65655,44.25,-112.25,0.48624999999999996,0.4725,0.0,0.0,1.0
65656,44.25,-111.75,0.5985,0.6655,1.0,0.063,1.0
65657,44.25,-111.25,0.563,0.626,0.0,0.0,1.0
65658,44.25,-110.75,0.39175,0.28350000000000003,0.0,0.0,1.0
65659,44.25,-110.25,0.33275,0.1655,0.0,0.0,1.0
65660,44.25,-109.75,0.40249999999999997,0.376,0.0,0.0,0.858
65661,44.25,-109.25,0.66925,0.7164999999999999,0.8,0.35,0.894
65662,44.25,-108.75,0.726,0.9425,0.8,0.035,0.984
65663,44.25,-108.25,0.5265,0.5509999999999999,0.0,0.004,1.0
65664,44.25,-107.75,0.26975,0.1515,0.0,0.0,0.776
65665,44.25,-107.25,0.41725,0.374,0.0,0.008,0.913
65666,44.25,-106.75,0.8967499999999999,0.9764999999999999,0.8,0.634,1.0
65667,44.25,-106.25,0.76275,0.8265,0.2,0.398,1.0
65668,44.25,-105.75,0.6387499999999999,0.7185,1.0,0.118,1.0
65669,44.25,-105.25,0.55125,0.516,0.4,0.173,1.0
65670,44.25,-104.75,0.43099999999999994,0.362,0.0,0.0,1.0
65671,44.25,-104.25,0.636,0.6065,0.2,0.331,1.0
65672,44.25,-103.75,0.6152500000000001,0.7304999999999999,0.6000000000000001,0.0,1.0
65673,44.25,-103.25,0.5640000000000001,0.634,0.8,0.0,0.988
65674,44.25,-102.75,0.325,0.26,0.2,0.0,0.78
65675,44.25,-102.25,0.33175,0.2225,0.0,0.0,0.882
65676,44.25,-101.75,0.11325,0.1045,0.0,0.012,0.232
65677,44.25,-101.25,0.15725,0.0665,0.0,0.0,0.496
65678,44.25,-100.75,0.22549999999999998,0.10049999999999999,0.0,0.0,0.701
65679,44.25,-100.25,0.17025,0.12,0.0,0.0,0.441
65680,44.25,-99.75,0.35724999999999996,0.297,0.2,0.146,0.689
65681,44.25,-99.25,0.41825,0.3365,0.0,0.0,1.0
65682,44.25,-98.75,0.40175,0.321,0.0,0.02,0.945
65683,44.25,-98.25,0.35725,0.21450000000000002,0.0,0.0,1.0
65684,44.25,-97.75,0.3335,0.16699999999999998,0.0,0.0,1.0
65685,44.25,-97.25,0.29625,0.0925,0.0,0.0,1.0
65686,44.25,-96.75,0.32675,0.1535,0.0,0.0,1.0
65687,44.25,-96.25,0.2705,0.047,0.0,0.0,0.988
65688,44.25,-95.75,0.2825,0.065,0.0,0.0,1.0
65689,44.25,-95.25,0.26875,0.0375,0.0,0.0,1.0
65690,44.25,-94.75,0.437,0.374,0.0,0.0,1.0
65691,44.25,-94.25,0.29925,0.0985,0.0,0.0,1.0
65692,44.25,-93.75,0.255,0.01,0.0,0.0,1.0
65693,44.25,-93.25,0.253,0.006,0.0,0.0,1.0
65694,44.25,-92.75,0.444,0.388,0.0,0.0,1.0
65695,44.25,-92.25,0.496,0.492,0.0,0.0,1.0
65696,44.25,-91.75,0.60825,0.7164999999999999,0.0,0.0,1.0
65697,44.25,-91.25,0.75,1.0,1.0,0.0,1.0
65698,44.25,-90.75,0.75,1.0,1.0,0.0,1.0
65699,44.25,-90.25,0.75,1.0,1.0,0.0,1.0
65700,44.25,-89.75,0.75,1.0,1.0,0.0,1.0
65701,44.25,-89.25,0.7637499999999999,1.0,1.0,0.055,1.0
65702,44.25,-88.75,0.76675,1.0,1.0,0.067,1.0
65703,44.25,-88.25,1.0,1.0,1.0,1.0,1.0
65704,44.25,-87.75,0.92425,1.0,1.0,0.697,1.0
65705,44.25,-87.25,0.9685,1.0,1.0,0.874,1.0
65706,44.25,-86.75,0.51075,0.5215,0.0,0.0,1.0
65707,44.25,-86.25,0.98125,1.0,1.0,0.925,1.0
65708,44.25,-85.75,0.98125,0.986,0.8,0.953,1.0
65709,44.25,-85.25,0.998,1.0,1.0,0.992,1.0
65710,44.25,-84.75,0.9782500000000001,1.0,1.0,0.913,1.0
65711,44.25,-84.25,1.0,1.0,1.0,1.0,1.0
65712,44.25,-83.75,0.95775,1.0,1.0,0.831,1.0
65713,44.25,-83.25,0.8995,1.0,1.0,0.598,1.0
65714,44.25,-82.75,0.748,0.988,1.0,0.016,1.0
